index,recorded_ns,header_ns,interval_ns
3079,1789458676893999597,1789458676873748000,33368000
3080,1789458676927348806,1789458676907120000,33372000
3081,1789458676960887149,1789458676940490000,33370000
3082,1789458676994324378,1789458676973860000,33370000
3083,1789458677027339089,1789458677007231000,33371000
3084,1789458677060768907,1789458677040599000,33368000
3085,1789458677094254567,1789458677073970000,33371000
3086,1789458677127671882,1789458677107340000,33370000
3087,1789458677161147173,1789458677140711000,33371000
3088,1789458677194480517,1789458677174079000,33368000
3089,1789458677228111279,1789458677207449000,33370000
3090,1789458677261035141,1789458677240818000,33369000
3091,1789458677294632723,1789458677274189000,33371000
3092,1789458677327632953,1789458677307560000,33371000
3093,1789458677361091574,1789458677340930000,33370000
3094,1789458677394520180,1789458677374299000,33369000
3095,1789458677428063174,1789458677407669000,33370000
3096,1789458677461453981,1789458677441039000,33370000
